CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,5,2759,2223
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,2,8249,1381
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,2,14041,2154
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,5,5264,2169
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,4,2420,1912
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,4,2826,2070
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,5,12518,1539
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,4,5876,1297
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,3,34516,0
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,4,9648,1926
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,3,34516,2177
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,3,3025,2376
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,4,3265,2517
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,3,6041,1355
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,3,2293,1823
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,6,13399,2505
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,4,4317,2517
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,5,3378,1069
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,4,5012,2242
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,4,2569,1605
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,3,3471,1785
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,5,34516,1699
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,6,3312,1844
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,4,2578,2462
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,4,2902,2517
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,3,2742,2321
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,5,2077,1571
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,5,6265,1942
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,6,7819,1560
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,6,2731,1692
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,2,1438.3,537
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,3,16286,1710
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,3,34516,0
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,6,2609,2439
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,5,7567,1173
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,5,22770,2517
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,5,3791,1648
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,4,2702,2517
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,3,2555,2117
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,5,2355,1090
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,6,5332,0
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,6,1443,1375
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,6,10741,755
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,3,7984,1503
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,3,18584,2517
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,4,5585,1465
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,6,34516,2165
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,6,1438.3,0
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,5,2478,2031
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,6,34516,2274
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,6,2339,1440
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,6,2726,0
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,3,14881,848
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,6,1628,969
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,5,3156,1644
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,5,4745,1270
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,5,19727,1785
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,3,22720,793
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,5,8129,1799
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,6,3751,1521
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,3,1594,1411
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,4,2569,1403
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,6,18206,1586
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,6,3104,1766
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,5,2406,1560
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,5,24571,1955
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,3,15534,726
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,4,12301,2250
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,6,2846,1818
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,6,9788,1794
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,4,7231,2381
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,6,2324,1576
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,3,12208,1980
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,2,5639,1547
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,3,10021,1617
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,6,2215,1915
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,3,2027,1480
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,6,6363,1162
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,6,3920,2008
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,5,9226,1233
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,6,9376,1288
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,5,1944,1346
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,3,9599,1554
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,5,28202,843
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,3,24850,1662
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,5,3805,2233
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,5,2733,1306
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,6,12781,1253
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,3,3106,1120
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,3,7477,0
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,6,34516,2086
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,6,29963,2094
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,5,6509,2033
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,3,13450,0
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,6,27000,0
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,5,34516,1254
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,5,6347,0
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,4,3106,1675
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,4,2536,913
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,6,13048,1954
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,3,2453,968
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,3,16138,1249
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,3,8077,1965
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,3,1929,1673
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,3,3127,2517
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,3,8645,1454
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,3,1438.3,0
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,6,2185,0
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,5,24487,2517
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,6,2567,0
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,6,4131,785
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,3,10790,1930
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,4,6884,1001
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,5,13961,1299
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,6,29801,1916
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,4,13219,0
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,2,2536,0
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,5,9478,820
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,6,3502,1851
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,4,10509,2388
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,3,1491,0
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,6,9734,0
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,6,2305,1627
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,3,14241,2081
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,3,4789,1257
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,4,23138,1727
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,6,23008,2280
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,3,3131,2517
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,5,5798,1794
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,5,6880,1390
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,3,34516,1531
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,6,2075,1469
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,3,4589,0
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,1,2317,0
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,1,1981,1518
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,3,6038,0
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,5,14910,877
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,3,29659,1143
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,3,4320,0
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,6,11213,0
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,5,26181,0
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,3,5773,0
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,1,4503,0
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,6,29770,1565
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,5,5014,1910
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,6,3445,1074
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,6,23412,1078
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,4,3044,1611
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,5,14596,2192
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,3,3864,1654
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,2,17030,1911
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,4,23090,839
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,4,29205,1208
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,5,14035,2061
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,2,2962,2517
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,6,18578,1385
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,5,2201,1138
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,4,2061,1483
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,4,24602,1660
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,3,15911,896
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,2,16867,0
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,3,2783,1526
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,3,2972,0
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,5,5124,2235
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,6,2880,2362
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,4,5579,0
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,5,12010,2149
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,6,34516,1597
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,5,4394,885
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,4,18325,723
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,5,3773,1972
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,5,21684,1748
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,4,1919,774
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,5,9995,1713
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,3,11910,2098
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue,4,2279,1529
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,3,3539,0
721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,5,30579,1351
711374283,Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue,4,24480,1923
822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,6,17561,0
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,3,1638,0
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,3,2947,2216
716920908,Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue,6,5738,1112
708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,5,33304,1833
711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,6,7251,1603
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,6,2885,1895
712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,6,2641,1257
778239933,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,6,2801,2043
714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,3,16794,809
754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,4,9336,1672
710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue,4,2763,2517
710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,5,17391,1044
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue,3,3198,2493
720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,3,5100,1786
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,3,3955,2517
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,5,3140,1985
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,3,4028,710
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,5,2264,0
819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,5,21620,2008
711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue,3,6385,1535
768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,4,2375,1658
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,3,1963,1721
712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,6,4256,1084
767036433,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,5,5097,1152
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,3,3228,2517
721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,6,20231,977
719443683,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,3,27512,2137
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,5,1929,1540
717998058,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,6,2585,2019
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,3,12151,1799
827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,3,34516,2113
721183983,Existing Customer,48,M,4,High School,Married,$120K +,Blue,6,34516,1013
718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,4,5504,0
710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,4,10021,1203
780253533,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,5,3558,2318
793581933,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,4,19853,1513
719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,6,4969,838
715158483,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,3,3117,1603
809296308,Existing Customer,46,M,2,College,Single,$80K - $120K,Blue,4,21526,2332
778176108,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,4,5504,1412
796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,4,5512,1124
709345008,Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue,1,1438.3,0
717049533,Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,5,7262,1466
719366358,Existing Customer,51,M,3,High School,Married,$120K +,Blue,6,7319,1692
721417233,Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,3,1438.3,0
711622683,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,4,7712,1387
714578283,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,6,2053,0
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,3,12804,2517
717643608,Existing Customer,48,M,4,College,Married,$80K - $120K,Blue,3,26443,1601
709198158,Existing Customer,50,F,4,Graduate,Single,Less than $40K,Blue,6,3125,1928
712419708,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,6,4930,2259
709103358,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,6,9476,0
716966808,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,6,11722,1667
